Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.5072439166688127,-2.552177485227585,0.9825417792052031,2.270973774790764,3.554760209883887
0.5171999166705064,-3.4009584322571755,1.6709020990133285,3.2331921672821045,4.981160876041115
0.5271559166722,-1.0467390176653864,1.1536097475886347,2.536427425146103,2.9765654879185677
0.5371129166669562,-0.6771913339197636,1.017467929199338,1.3126847112178803,1.793591436406404
0.5470689166686498,0.03872625544667244,0.7546479378640653,0.7520986980199814,1.066135865894567
0.5570249166703434,0.4135085128247738,0.18273367524147036,0.44729270160198215,0.6359651304530863
0.5669819166723755,0.5193090561032295,-0.21465260222554208,0.015764093399047854,0.5621442359694867
0.5769379166667932,0.2997695703059435,-0.1385302598029375,-0.29545220553874973,0.4431077001364239
0.5868939166684868,0.11652886837720872,0.05134922459721566,-0.5208693856000901,0.5362095083896065
0.5968499166701804,0.41943839348852635,0.1435112104564905,-0.5446330547332764,0.7022458243144085
0.6068069166722125,0.7065509346127511,-0.026228270530700686,-0.549787375330925,0.8956384892636376
0.6167629166666302,0.7247199147194624,-0.29439904890954494,-0.1407073974609375,0.7947882274480793
0.6267189166683238,0.7935103603452445,-0.6973963145166636,0.15532543659210205,1.0677763355352994
0.636675916670356,0.6477306494861842,-0.9727729821950197,-0.14753285229206087,1.1779678313425275
0.6466319166720496,0.3362251326441765,-0.9493492555618287,-0.4188559377193451,1.0907573723886281
0.6565879166664672,0.28234355203807354,-0.7599514355510474,-0.26021571457386017,0.8514436469225423
0.6665439166681608,0.564815815910697,-0.8165918055921794,0.19905325412750244,1.0126506213111757
0.676500916670193,0.9137412471324206,-0.9292289134114982,0.44953861713409426,1.3785769505275571
0.6864569166718866,1.2234233097732068,-0.9837685250490904,0.6475458043813705,1.698199244654645
0.6964129166663042,1.3504695649445058,-0.9794521104544401,0.49813073337078095,1.7410424205181134
0.7063699166683364,1.2966762042045594,-0.9130135611444712,0.0202810674905777,1.5859931472369642
0.71632591667003,1.1665765330195428,-0.7925454235821963,-0.4027825266122818,1.466718384550065
0.7262819166717236,1.1497421798855068,-0.69564507342875,-0.5485612142086029,1.4514642793150594
0.7362379166734172,1.0861480086296798,-0.5952839756011963,-0.23870673179626467,1.2613728283353176
0.7461949166681734,0.997847816348076,-0.4188658779859543,0.16300049185752868,1.0944030558607574
0.756150916669867,1.058540891557932,-0.07335288181900979,0.7293313944339752,1.2875611625388605
0.7661069166715606,1.162576014250517,0.33496768891811374,1.2489307647943497,1.7388543345489178
0.7760629166732542,1.2667356826364995,0.5163437868654728,1.4534459030628204,1.9959296553308767
0.7860199166680104,1.3320039117336273,0.47704991295933724,1.1678450864553451,1.8345771137474949
0.795975916669704,1.4616379983723164,0.25554715141654016,0.7037556731700898,1.642242988233479
0.8059319166713976,1.3950078065693379,0.002022990435361862,0.2457105267047882,1.416483157617217
0.8158889166734298,1.0381460957229138,-0.18064095675945283,0.04646256029605866,1.054768809186622
0.8258449166678474,0.5578321208059788,-0.2728123712539673,0.25638754248619083,0.671816817930466
0.835800916669541,-0.011917794942855836,-0.25779087424278263,0.5615502190589905,0.6180103698194379
0.8457569166712346,-0.3447870643436909,-0.09244828015565873,0.4314479166269303,0.5599750967714531
0.8557139166732668,-0.4226624751091004,0.04312204599380493,0.2808522927761078,0.5092946976688834
0.8656699166676844,-0.467936881184578,0.14314963325858118,0.1391146159172058,0.5087333472818623
0.8756259166693781,-0.5576299533247948,-0.004715925604104996,0.4025118005275726,0.687742069647673
0.8855829166714102,-0.5590857638418675,-0.07948105618357659,0.8777729040384293,1.0437333954064894
0.8955389166731038,-0.6057545846700668,0.16452734604477884,1.1035982197523118,1.269620768216169
0.9054949166675215,-0.7719856631755829,0.18414387747645378,1.0388730508089066,1.307336241162813
0.9154509166692151,-1.030736065506935,0.13244513556361198,0.6475487279891968,1.2244500421787763
0.9254079166712472,-1.2116347382962704,0.18305878043174745,0.29278178215026857,1.2598771480182176
0.9353639166729408,-1.2761676800251007,0.24939544200897218,0.25085490703582763,1.3242847950571102
0.9453199166673585,-1.2318950481712818,0.44957223862409595,0.483967022895813,1.397821407298172
0.9552769166693906,-0.9985472895205021,0.5551616974174977,0.6690869468450547,1.324000960017271
0.9652329166710842,-0.4951100617647171,-1.01120197981596,3.5203033196926117,3.6959706275731143
0.9751889166727779,-0.04772482797503472,0.8955251969397069,2.495830791592598,2.6520585170431064
0.9851449166671955,-0.18864199429750445,1.0180939467251302,0.45460581421852114,1.1308260399779342
0.9951019166692276,-0.5598276293277741,0.003571625500917435,0.6916741561889649,0.8898499139783017
1.0050579166709213,-0.5118491783738136,-0.04617750853300095,0.4687496441602707,0.6955919584042385
1.0150139166726149,-0.2468951725959778,-0.14266197547316553,0.19501107394695283,0.3454547502337284
1.024970916667371,-0.0319160033762455,-0.1614832855761051,0.18536843061447145,0.2479050984962563
1.0349269166690647,0.277781919836998,0.17472942173480988,0.1986410254240036,0.38360321008772735
1.0448829166707583,0.1695077119767666,-0.33799756988883023,-0.06462985932826996,0.3836042757675481
1.0548389166724519,0.2544493366777897,-0.7789865344762803,-0.2887805324792862,0.8688835835542943
1.064795916667208,0.3943074260652065,-0.7134322303533555,-0.44872643887996677,0.9304941216939675
1.0747519166689017,0.28100358948111537,-0.5538680009543896,-0.40977111876010897,0.744073349578114
1.0847079166705953,0.08987199693918228,-0.3904956261813641,0.015484596490859986,0.40100322022285156
1.0946649166726274,0.04021758779883385,-0.0351270018517971,0.4745489126443863,0.4775437478592118
1.104620916667045,-0.2630940064787865,0.05670951336622238,0.48162228941917423,0.5517195436239869
1.1145769166687387,-0.5098589323461056,-0.13247597962617874,0.3308787310123444,0.622082591548233
1.1245329166704323,-0.15042985528707506,-0.22489897057414057,0.1844966107606888,0.32748692753937464
1.1344899166724645,-0.005183410495519639,-0.6668822541832924,0.13622141361236573,0.6806725220070997
1.1444459166668821,0.33295215368270875,-0.7868282353878021,0.5486992084980011,1.0153948148635434
1.1544019166685757,0.8004985870420933,-0.4653877875208855,0.8131681877374649,1.2323255585186106
1.1643589166706079,0.8499954137206078,-0.1839203676581383,0.5844192641973496,1.047790428163258
1.1743149166723015,0.6462578089535237,-0.1343118591606617,0.4426646304130554,0.794758331924447
1.1842709166667191,0.41195110693573955,-0.24730096936225893,0.2859563273191452,0.559135497967128
1.1942269166684127,0.37054024860262874,-0.2859475564956665,0.20579977154731752,0.5112921150079164
1.2041839166704449,0.44843115448951726,-0.18233986526727677,-0.005257231593132019,0.48411358715338054
1.2141399166721385,0.5638739025592804,-0.19377453401684763,-0.19013098776340487,0.6258211729629858
1.2240959166665561,0.8035237902402879,-0.11211612090468408,-0.16174860298633575,0.827274511040237
1.2340519166682498,0.8745161511003972,0.15737386241555215,0.17964985370635989,0.9065423878913541
1.244008916670282,0.7882830226421357,0.3926131953299046,0.5390577346086503,1.0325301381433811
1.2539649166719755,0.5506292282044888,0.5121475325524807,0.7579587775468827,1.067702744453263
1.2639209166663932,0.14639556884765625,0.6823721131682396,0.8613305336236954,1.1085818199665722
1.2738779166684253,-0.29361998051404953,0.7918714588880539,0.7003245270252229,1.0971451788672582
1.283833916670119,-0.5491985607147217,0.7877012246847153,0.43859730720520024,1.0556798171550763
1.2937899166718125,-0.6414737632870674,0.781041830778122,0.30351610064506535,1.055289985625609
1.3037459166735061,-0.7031034162640571,0.9095819033682346,0.18202323853969574,1.1639699791084166
1.3137029166682623,-0.573294790238142,1.014176750779152,0.030714254379272464,1.165403262290452
1.323658916669956,-0.5202463647723198,1.040712000131607,-0.12361715555191041,1.1700508315554026
1.3336149166716496,-0.6962504795193672,1.0320144130289555,-0.34346369326114656,1.291427809642891
1.3435719166664057,-0.9509841370582581,0.9767218261957169,-0.5394471591711044,1.466069436364223
1.3535279166680994,-1.1847385695576669,0.814491412639618,-0.6523598170280457,1.5787891152190314
1.363483916669793,-1.3071403813362121,0.7054051727056504,-0.5973264080286026,1.6009407459141076
1.373440916671825,-1.3912110632658006,0.8009852215647698,-0.4591426688432694,1.669687856478223
1.3833969166662428,-1.3740363290905953,0.6871532352268697,-0.33748257637023926,1.5729112790291149
1.3933529166679364,-1.1823742479085924,0.47583734661340715,-0.23301154375076294,1.2956559813741497
1.40330891666963,-0.9031542053818703,0.25196105405688285,-0.21812804102897645,0.962679455345107
1.4132659166716621,-0.6674234139919282,0.03647273853421212,-0.356817564368248,0.7576958812363405
1.4232219166733557,-0.4279239459335804,-0.22281180694699287,-0.5579740619659425,0.7376307061430695
1.4331779166677734,-0.18700959786772728,-0.5206926535069942,-0.7121663081645966,0.9018172096359632
1.4431349166698055,-0.05882810577750206,-0.6398415130376817,-0.8812151598930359,1.090595280505572
1.4530909166714991,-0.07767572835087777,-0.6724274611473083,-1.071740249991417,1.267603791699725
1.4630469166731928,-0.10459674775600433,-0.868907063305378,-1.1524634009599686,1.4471046454404488
1.4730029166676104,-0.028224656134843828,-0.9552164979279042,-0.9499526882171632,1.347458830160905
1.4829599166696426,0.2822364749014378,-1.0236971873044969,-0.6674479722976685,1.2542328949538029
1.4929159166713362,0.8267998015880585,-0.9563977816700936,-0.45184475898742676,1.3425566337827
1.5028719166730298,1.0673736955225468,-0.7279092054069043,-0.21393968045711517,1.3095451897829498
1.5128279166674474,1.175055434256792,-0.6904503339529038,0.08994011700153351,1.365857299236763
1.5227849166694796,1.0449629259109499,-0.584929287582636,0.4123129034042359,1.2665274250145293
1.5327409166711732,0.6511109979450703,-0.4577279350161553,0.5753098869323731,0.9820600084217456
1.5426969166728668,0.34283482521772385,-0.41007970556616785,0.42838280618190766,0.6849911758056362
1.552653916667623,0.23115519896149636,-0.31779587835073475,0.281632896065712,0.48347082068104597
1.5626099166693166,0.2593871641159058,-0.2574569982290268,0.30237530887126923,0.474338101210717
1.5725659166710102,0.3679804837703705,-0.26614420652389525,0.6388024628162384,0.7837799191113545
1.5825229166730423,0.5097807258367538,-0.051111096739768984,0.9343721973896028,1.0656172558190227
1.59247891666746,0.4131958329677582,0.3138035456836224,0.8331586486101151,0.9815074097628433
1.6024349166691536,0.2299239215254784,0.4979053232073784,0.5485582906007767,0.7756873846819634
1.6123909166708472,0.1250256036221981,0.39956465765833854,0.35353318333625794,0.547968091160962
1.6223479166728794,-0.026483062952756882,0.3970547403395176,0.234799622297287,0.46204402612780315
1.632303916667297,-0.21509421318769456,0.384200806170702,0.17496097147464754,0.4738007192358441
1.6422599166689906,-0.24901186466217043,0.2594003203511238,0.1975750780105591,0.41028203274293557
1.6522170416719746,-0.2624135367572308,0.21723663300275803,0.1138686776161194,0.35919172420012296
1.6621730416663922,-0.13278953656554224,0.004138366878032685,0.08149264454841613,0.15585646671602424
1.6721290416680858,0.11550107404589653,-0.07091985538601876,0.14180024206638336,0.1961566533253828
1.6820850416697795,0.3021990153193474,-0.001557113528251648,0.20296913444995882,0.3640372769399976
1.6920420416718116,0.374339769333601,0.04536664590239525,0.09953364372253419,0.3899940277720305
1.7019980416735052,0.227497765570879,0.08470875933766366,-0.15532777547836304,0.28819702476487435
1.7119540416679229,-0.044287396073341374,0.1978361561894417,-0.2702162075042725,0.3378125470505236
1.721911041669955,-0.376117030531168,0.3520472596585751,-0.4229741317033768,0.666564632859351
1.7318670416716486,-0.5809088882803918,0.43971003234386447,-0.37278864920139315,0.818395641484241
1.7418230416733422,-0.5975047481060028,0.5409032620489598,-0.14487763166427614,0.8188881431923858
1.7517790416677599,-0.5202104043960571,0.6594830413162709,0.008962027430534363,0.8400101574155715
1.761736041669792,-0.37828020796179773,0.5914122417569161,-0.1938346141576767,0.728310519683203
1.7716920416714856,-0.2546801555156708,0.45628396511077884,-0.12784001469612122,0.5379592064350281
1.7816480416731793,0.029056568741798402,0.4289131486415863,0.2228344649076462,0.48421686465401365
1.7916050416679354,0.33080827206373214,0.43085749402642254,0.28260411858558654,0.6123213052524444
1.801561041669629,0.17919801011681558,0.27820788949728015,0.39921572506427766,0.5185409836714492
1.8115170416713227,0.10538699895143509,0.23358120873570443,0.5037265187501908,0.565161044583408
1.8214730416730163,0.16390330195426941,0.23989415511488915,0.3711678010225296,0.47135871113802386
1.8314300416677725,0.15853395000100137,0.21714994803071022,0.2650864452123642,0.3775684529565307
1.841386041669466,0.34528115406632426,0.14545299768447878,0.2612465786933899,0.45675532264854374
1.8513420416711597,0.39778184160590174,-0.021210628598928454,0.231849702000618,0.46090624707712496
1.8612990416731918,0.373647897541523,-0.1477883756160736,0.2027919638156891,0.4500874758229359
1.8712550416676095,0.33288052529096607,-0.44053595155477526,0.041862555742263795,0.5537452864842598
1.881211041669303,0.12547715485095978,-0.44074133500456814,0.26100625813007355,0.5273724561959633
1.8911680416713352,-0.10910334303975106,-0.036084337234497076,0.3987567186355591,0.41498498709363085
1.9011240416730288,-0.26216108322143555,-0.0695470753312111,0.14807722806930543,0.30901795209283667
1.9110800416674465,-0.37673990517854694,-0.1282088278234005,0.0644170206785202,0.40313770877813926
1.92103604166914,-0.3208064635097981,-0.11909024119377137,-0.010186434388160706,0.3423492895024004
1.9309930416711723,-0.2025058887898922,-0.10353036180138589,-0.06451934695243836,0.23641048399019696
1.9409490416728659,-0.11919388309121133,-0.036005692183971406,-0.1005305939912796,0.16003122184201354
1.9509050416672835,-0.11239781051874162,-0.02328448981046677,-0.054534056782722475,0.12708028416840228
1.9608620416693157,-0.12708002284169198,0.024839995354413988,-0.044033042192459106,0.1367671977462986
1.9708180416710093,-0.08843080446124077,0.07729946002364159,-0.09052717745304108,0.14829154916994816
1.9807740416727029,-0.02358065128326416,0.19959792226552964,-0.0006876325607299805,0.20098718995547424
1.9907300416671205,-0.02649534210562706,0.25479344531893733,-0.008842159509658814,0.25631989137712813
2.0006870416691527,-0.06294878482818604,0.24550572797656062,-0.0010624390840530396,0.25344968091803466
2.0106430416708463,-0.09796249687671661,0.30807166635990146,0.15731115102767945,0.3595157863651338
2.02059904167254,-0.5879715938866139,1.0723229250311852,0.7649742668867111,1.4424883638226906
2.030556041667296,-0.9387215025722981,1.1147988536953926,1.1186203014850618,1.8371951236835693
2.0405120416689897,-0.8163816712796689,0.5737143279612065,0.6972670179605485,1.2172955506552054
2.0504680416706833,-0.14032177358865738,0.3953735196590424,0.029890966415405274,0.420599441349953
2.0604250416727155,0.2018897384405136,0.23782950326800348,-0.2903294599056244,0.42616139478063453
2.070381041667133,-0.3581618392467499,0.611000121831894,0.11886687755584717,0.7181437088432097
2.0803370416688267,-1.3017051020264627,0.8655569010972977,0.8331212264299394,1.771359901207828
2.0902930416705203,-1.409512555897236,0.583872549533844,0.6229582625627518,1.6479410778988162
2.1002500416725525,-1.2610488268733024,0.4054680065810681,0.32247335851192477,1.3633185669788692
2.11020604166697,-0.9023671701550484,0.20420757472515108,0.03782388389110566,0.9259578227659001
2.1201620416686637,-0.39194237351417544,-0.027615814805030826,-0.08665105819702149,0.4023553942349161
2.130119041670696,-0.28121072709560396,0.06034472733736038,-0.13687864065170288,0.3185227172710239
2.1400750416723895,-0.4061791741847992,0.15780553311109544,-0.2731836694478989,0.5143086865637615
2.150031041666807,-0.2466025194525719,0.10657719969749452,-0.09854254066944122,0.28615054502360154
2.1599870416685008,-0.07751946151256561,0.22266840398311616,-0.1563802742958069,0.2829227372171034
2.169944041670533,0.12908634871244432,0.10726731732487679,-0.3542488825321198,0.3919972366806202
2.1799000416722265,0.4602378523349762,-0.08236037135124206,-0.4325670737028122,0.6369586994011779
2.189856041666644,0.8560665777325631,-0.35289072051644327,-0.41475411593914036,1.014594905775608
2.1998130416686763,1.1209419384598733,-0.45243196561932564,-0.4259187895059586,1.281644384439992
2.20976904167037,1.2439106377959253,-0.5181289418041707,-0.1121992975473404,1.3521686128316586
2.2197250416720635,1.3932248443365098,-0.4357149222493172,0.08044950127601624,1.4619832702882685
2.2296820416668197,1.1536436614394188,-0.316320333480835,-0.030230689644813537,1.196606094564613
2.2396380416685133,0.6053818246722221,-0.3608832795917988,0.05545733213424683,0.7069649289885953
2.249594041670207,0.41170567005872727,-0.44342652261257176,0.0064945024251937865,0.6051204989723403
2.2595500416719005,0.4633345377445221,-0.44522410288453107,0.031764414310455326,0.6433602207727424
2.2695070416666567,0.4286164024472237,-0.34349497586488725,0.1628712683916092,0.5729117462216249
2.2794630416683503,0.3291067323088646,-0.2794878450036049,0.24565088510513308,0.49675854709175665
2.289419041670044,0.16333846092224122,-0.20897817179560663,0.26532910466194154,0.3751677796455716
2.299376041672076,-0.16396440535783768,-0.10207586690783502,0.35629716217517854,0.40527950429724524
2.3093320416664938,-0.4978152760863304,-0.03965552419424057,0.3610877859592438,0.6162604959536008
2.3192880416681874,-0.6854486256837845,0.045487975627183916,0.37999358832836155,0.78505038153555
2.3292450416702195,-0.48097471028566363,0.1118917340040207,0.4355245953798294,0.6584361056728046
2.339201041671913,-0.4378816080093384,0.24704398423433305,0.4730461782217026,0.6903214609943517
2.3491570416663308,-0.3575259545445442,0.269003933519125,0.4338774347305298,0.6232475854667184
2.3591130416680244,-0.422314273416996,0.3615036691725254,0.41892668902874,0.6960846350390925
2.3690700416700565,-0.2951069274544716,0.34353290967643263,0.3485496014356613,0.5714803437768732
2.37902604167175,0.02838384658098221,0.26522392787039284,0.07610443532466889,0.2773828757112068
2.3889820416734437,0.23372812002897264,0.31871359884738926,-0.009192407727241517,0.39533744136162496
2.3989390416682,0.27343188375234606,0.30984870828688144,-0.17902712523937225,0.4503575564491833
2.4088950416698935,0.291167950630188,0.28472811967134476,-0.1777495086193085,0.4443464475160894
2.418851041671587,0.33024460047483445,0.2842314717918635,-0.29620591163635257,0.5268652273476345
2.4288080416663433,0.29008153796195985,0.2667398185282946,-0.2529137116670609,0.4682550320115019
2.438764041668037,0.44733158558607106,0.14797278217971327,-0.24587190985679627,0.531464474622323
2.4487200416697306,0.5695158809423447,0.13365989461541178,-0.23218065440654756,0.6293815713498375
2.458676041671424,0.6862295213341714,0.27547395072877406,-0.2922222036123276,0.7951041879934287
2.4686330416734563,0.6121473455429077,0.3987221469730139,-0.232361918091774,0.7666131906778582
2.478589041667874,0.5476317992806435,-0.005589572712779045,0.25704301536083224,0.6049817705123481
2.4885450416695676,0.1798296555876732,0.43502407371997837,0.2416560673713684,0.5291335414071779
2.4985020416715997,0.24239749431610108,0.5681732871383429,0.543622071146965,0.8228623127270017
2.5084580416732933,0.5052918183803559,0.25834307067096235,0.4388142389059067,0.7173694307345404
2.518414041667711,0.6612464153766633,-0.12504372999072075,0.44999060690402987,0.809551914678939
2.528371041669743,0.6395096835494042,-0.17413753733038903,0.48032830059528353,0.8185424812517093
2.5383270416714367,0.5189193391799927,0.006997947692871094,0.26036949634552004,0.5806190889680878
2.5482830416731304,0.4343025273084641,-0.00582448460161686,0.11727234184741975,0.44989488995738963
2.558239041667548,0.44748829096555715,0.034141892194747926,0.14300593793392183,0.47102243857195764
2.56819604166958,0.39437627702951433,0.028266025185585023,0.0828942221403122,0.4039839948905152
2.5781520416712738,0.25494883507490157,-0.17289288438856604,-0.18075029969215395,0.3571575686123016
2.5881080416729674,0.12805139154195785,-0.1380287879705429,-0.38105544269084934,0.42503218182717417
2.5980650416677236,-0.10580682903528214,0.1136874870210886,-0.17418621540069582,0.23336830849815324
2.608021041669417,-0.11545064181089403,-0.015802246481180192,0.04210638463497162,0.12390120788526438
2.617977041671111,-0.14030890971422197,0.23693180948495865,-0.019014560580253602,0.2760159886765087
2.627934041673143,-0.1093964347243309,0.46685375757515435,0.04576147913932801,0.4816784444683558
2.6378900416675606,-0.07361410617828369,0.2754706616699696,0.09306896209716797,0.2999415839378771
2.647846041669254,0.009967748522758484,0.22950255654752255,-0.008021210432052613,0.22985891170293357
2.6578058333398076,0.14422654420137407,0.20215768709778786,0.02529505491256714,0.24961743991161314
2.6677628333345638,0.1970616924762726,0.27928224228322507,-0.0017202508449554444,0.34181111854257845
2.6777188333362574,0.18596981674432755,0.34379625365138056,-0.1672520023584366,0.4251515836234762
2.687674833337951,0.15623058557510378,0.06813855417072773,-0.3313552790880203,0.37262203291420765
2.697631833339983,0.012373877763748169,-0.1852021138742566,-0.2945102190971375,0.3481223994330862
2.707587833334401,0.07271597385406495,-0.15205377325415612,-0.19028769314289093,0.25419946690741585
2.7175438333360944,0.0185701721906662,-0.16008887082338333,-0.05891654491424561,0.1715938726217496
2.7275008333381265,-0.08281206876039506,-0.09236064501106739,0.0521431303024292,0.13456312093947925
2.73745683333982,-0.13137407183647157,0.20199348997324706,0.055182512998580936,0.2471955227816742
2.747412833334238,-0.28229480087757114,1.1402582884579897,0.5446143436431885,1.2947911423475034
2.75736983333627,0.026740778982639313,1.1316446819901467,1.3084051340818406,1.730103681988134
2.7673258333379636,0.07423654228448869,0.8249124665558338,0.03894947290420533,0.8291614457565557
2.777281833339657,-0.3178207290172577,0.14560878943651914,-0.2802447670698166,0.4480502927398279
2.787237833334075,-0.2961126485466957,-0.1098968467488885,-0.025976840257644653,0.31691452125842834
2.797194833336107,-0.07566063165664673,-0.1334462702460587,0.04024404644966126,0.1585938885957129
2.8071508333378006,-0.031131160855293275,-0.22559901019558312,0.18425453603267672,0.29293991982323253
2.817106833339494,-0.10519988805055619,-0.17496177546679975,-0.043720800876617436,0.20878253698438776
2.8270638333342504,-0.3158838388323784,-0.45869013089686633,-0.0963931041955948,0.565217538965421
2.837019833335944,-0.3891336634755135,-0.4242098676413298,-0.05295413911342621,0.5780857727910218
2.8469758333376376,-0.2582364320755005,-0.029539201576262716,0.2078328484296799,0.3327959016683378
2.8569328333396697,-0.2482909029722214,-0.35865512497723107,-0.021263399720191957,0.43673104233481613
2.8668888333340874,-0.23815709352493286,-0.410387598015368,0.047697492241859436,0.47687716716910356
2.876844833335781,-0.17067876309156418,-0.6159753714501858,-0.35048444509506227,0.7289693029594967
2.8868008333374746,-0.20859737187623978,-1.0121370957791807,-0.4398287308216095,1.1231133854879196
2.8967578333395068,-0.16544111967086794,-0.8600831032544375,-0.3575396955013275,0.9460170941589353
2.9067138333339244,-0.09633024662733078,-0.6309367152303458,-0.05380783259868622,0.6405122464792605
2.916669833335618,-0.07458474397659302,-0.7313727305084468,0.01386725664138794,0.7352967127440413
2.92662683333765,-0.32544812947511675,-0.6189095042645931,-0.08814853012561799,0.7047947380700311
2.936582833339344,-0.5506942784786225,-0.09232032663188876,-0.39248616456985475,0.6825193187282426
2.9465388333337614,-0.6783884051442146,-0.009320041481405496,-0.3192000871896744,0.7497908955630376
2.9564958333357936,-0.3560316985845566,0.5270535835996271,0.48486749410629276,0.799775304209332
2.966451833337487,-0.5396205291152001,1.2086810173094273,0.7162692993879318,1.5050388122212661
2.976407833339181,-0.6863195684552194,2.5558673706650734,0.4211457073688507,2.6797119758119834
2.986364833333937,-0.2686225488781929,1.407602562904358,0.6020825332403184,1.55435080522185
2.9963208333356306,-0.10569310069084167,1.1527015288174154,0.5981368321180344,1.3029426372668325
3.006276833337324,0.2895763385295868,1.7941982424259186,0.8689599806070328,2.0144709570646664
