Time_s,Acceleration_x_ms2,Velocity_x_ms
0.7661698333686218,0.020514956116676333,-0.042227223637056895
0.7761258333339356,0.056838755104690795,-0.04202297673467085
0.7860818333574571,0.06328044986352324,-0.04145709008751162
0.7960378333809786,0.08152639394626021,-0.04082706992718193
0.8059948333539069,0.1086965778283775,-0.04001531162486607
0.8159508333774284,0.13775407847017052,-0.03893312849345004
0.8259068333427422,0.15977767104282975,-0.03756164889297919
0.8358628333662637,0.15741747898980976,-0.03597090239631857
0.8458188333315775,0.1455285729467869,-0.03440365398095623
0.855774833355099,0.13024634493514897,-0.032954771505274975
0.8657308333786204,0.10596910754218698,-0.03165803889203705
0.8756878333515488,0.07835407845675946,-0.030602904491108255
0.8856438333750702,0.04644627945497632,-0.029822811284149753
0.8955998333403841,-0.025387294739484787,-0.029360392127507053
0.9055558333639055,-0.08241621226072311,-0.02961314803453051
0.9155118333292194,-0.11502744957804681,-0.030433683840939564
0.9254678333527409,-0.14296588450670242,-0.03157889713164421
0.9354248333256692,-0.15627104099839925,-0.03300240843980712
0.9453808333491907,-0.18090601835399867,-0.03455824292766291
0.9553368333727121,-0.1696798759326339,-0.036359343250650496
0.965292833338026,-0.1546920369565487,-0.03804867608955025
0.9752488333615474,-0.15801928538829088,-0.03958879001312824
0.9852048333268613,-0.11911808855831624,-0.04116203001297298
0.9951608333503827,-0.08187267702072859,-0.04234796970546141
1.0051178333815187,-0.057506488859653475,-0.04316317595310599
1.0150738333468325,-0.05505420316010714,-0.04373571055419802
1.025029833370354,-0.037244735453277826,-0.044283830202155004
1.0349858333356678,-0.03169517962262035,-0.04465463878703596
1.0449418333591893,-0.01637933012098074,-0.04497019599610429
1.0548978333827108,0.014451631028205156,-0.04513326860717404
1.0648548333556391,0.030854002833366395,-0.04498937371741743
1.0748108333791606,0.051587425544857984,-0.0446821912644827
1.0847668333444744,0.05055977739393711,-0.044168586857547466
1.094722833367996,0.04580339636653662,-0.04366521371262419
1.1046788333333097,0.04139057580381632,-0.0432091950999877
1.1146348333568312,0.0030863614194095138,-0.042797110526311334
1.1245908333803527,0.011016519740223885,-0.0427663827119471
1.134547833353281,0.026952630914747717,-0.042656691225191924
1.1445038333768025,0.009318999946117401,-0.04238835083117073
1.1544598333421163,0.020990992560982705,-0.04229557086803042
1.1644158333656378,-0.02238862328231335,-0.04208658454559954
1.1743718333309516,-0.040569973904639484,-0.042309485678221674
1.1843278333544731,-0.03812870655208826,-0.04271340033937053
1.1942848333274014,-0.021447367742657663,-0.043093047869477465
1.204240833350923,-0.03659401344135404,-0.043306577863227835
1.2141968333744444,-0.02524844164028764,-0.043670907861910704
1.2241528333397582,-0.009479451198130847,-0.043922281346005634
1.2341088333632797,-0.008715000841766596,-0.0440166587623572
1.2440648333285935,0.021211085412651303,-0.04410342531043553
1.254020833352115,0.024688662104308607,-0.04389224774356826
1.2639778333250433,0.0407907428406179,-0.04364642273566402
1.2739338333485648,0.041311857663095,-0.04324031009898337
1.2838898333720863,0.0153589178994298,-0.042829009243117874
1.2938458333374,0.07272790582850576,-0.04267609585704389
1.3038018333609216,0.06562542088329792,-0.04195201682490462
1.3137578333262354,0.03316862314939499,-0.0412986501368668
1.3237148333573714,0.03416694385930896,-0.04096839015513554
1.3336708333808929,0.02253801964223385,-0.0406282240612686
1.3436268333462067,0.05822798045352102,-0.04040383553849228
1.3535828333697282,0.07935429951176047,-0.039824117763727414
1.363538833335042,0.09132806327193976,-0.039034066360540826
1.3734948333585635,0.11665913337841631,-0.03812480416045722
1.383450833382085,0.13422469910234214,-0.03696334582579772
1.3934078333550133,0.15563996197655797,-0.035626870500469386
1.4033638333785348,0.17802494902163746,-0.03407731903536989
1.4133198333438486,0.13820628751069308,-0.03230490264908547
1.42327583336737,0.10735539101064205,-0.03092892084737819
1.433231833332684,0.12928818728774788,-0.029860090578199987
1.4431878333562054,0.17031250812113286,-0.028572897382522118
1.4531448333291337,0.1917697978578508,-0.026877095743770646
1.4631008333526552,0.21899481765925885,-0.024967835631787172
1.4730568333761767,0.24754715541377664,-0.022787523222020507
1.4830128333414905,0.2469506845995784,-0.02032294375130741
1.492968833365012,0.24654536291956902,-0.017864302729625362
1.5029248333303258,0.25353115936741233,-0.01540969710494985
1.5128818333614618,0.2595927302911878,-0.012885287343234585
1.5228378333267756,0.24686812922358514,-0.010300782129459798
1.532793833350297,0.24637601293623448,-0.00784296302910308
1.5427498333738185,0.26633595865219833,-0.0053900434385148015
1.5527058333391324,0.2867108374089003,-0.002738402643411691
1.5626618333626539,0.327343833334744,0.00011609046057518444
1.5726178333279677,0.36703714516013863,0.003375125653901589
1.5825748333591036,0.3311757695674896,0.00702971451968915
1.5925308333826251,0.3549883360415697,0.010326900489292822
1.602486833347939,0.38898740999400616,0.013861164350609502
1.6124428333714604,0.43934706643223764,0.017733923013659388
1.6223988333367743,0.46025554016232495,0.022108062391819477
1.6323548333602957,0.508930175229907,0.02669036656050148
1.642311833333224,0.5497069761157036,0.03175778430148807
1.6522678333567455,0.5663343743607402,0.03723066696862594
1.662223833380267,0.5706161076575518,0.04286909201308249
1.6721798333455808,0.614637016877532,0.04855014596112858
1.6821358333691023,0.6031515869870783,0.05466947211561846
1.6920918333344162,0.6441590970754624,0.06067444929474079
1.7020488333655521,0.6826456166803837,0.0670883414443777
1.712004833330866,0.7086740586161614,0.07388476118036923
1.7219608333543874,0.7931707102060318,0.0809403201246208
1.731916833377909,0.9029744765907527,0.0888371277340886
1.7418728333432227,0.9419155441224576,0.0978271415917054
1.7518288333667442,1.0044243259727956,0.10720485277114383
1.761784833332058,1.007945592328906,0.11720490132568935
1.7717388333403505,0.9359729457646608,0.12723799176008965
1.781694833363872,0.9082151897996664,0.1365565384301381
1.7916508333291858,0.8480001244693995,0.14559872882828107
1.8016068333527073,0.9129243180155755,0.15404141808744462
1.8115628333762288,1.0144563938677311,0.16313049261908102
1.8215188333415426,1.0677219703048468,0.17323042044124054
1.8314758333726786,1.1627286996692419,0.18386172813281046
1.8414318333379924,1.1396286895126104,0.19543785502638683
1.851387833361514,1.092342110350728,0.20678399828598013
1.8613438333268277,1.0572572815418244,0.2176593562987428
1.8712998333503492,1.0558548999577761,0.22818540981864147
1.8812558333738707,1.0833611525595188,0.23869750122745637
1.8912118333391845,1.098278934583068,0.24948344482476129
1.9011688333703205,1.052294457256794,0.2604190082106009
1.9111248333356343,0.985966566503048,0.2708956517905494
1.9210808333591558,0.9345318994671107,0.28071193494984514
1.9310368333826773,0.9930465944856406,0.2900161345629213
1.940992833347991,0.9892571602016688,0.29990290642317535
1.9509488333715126,0.9962347888201476,0.30975195073341194
1.960905833344441,1.033901382610202,0.3196714604987244
1.9708618333679624,0.9747741186618806,0.3299649826883105
1.9808178333332762,0.9787568034231663,0.33966983377989696
1.9907738333567977,1.0323621030896903,0.3494143365377998
2.000729833380319,1.0888562927395107,0.35969253366044346
2.010685833345633,1.2946364030241966,0.37053318687318976
2.020642833376769,1.5029767897725106,0.38342388157841145
2.030598833342083,1.6759912231564522,0.39838751844525405
2.0405548333656043,1.7294732196629048,0.4150736871024215
2.050510833330918,1.684511639624834,0.43229232241739657
2.0604668333544396,1.538380218744278,0.4490633203411236
2.070422833377961,1.4430149088799955,0.46437943383512664
2.080378833343275,1.4354008108377458,0.4787460902178832
2.090335833374411,1.536551355868578,0.49303837613608725
2.1002918333397247,1.7182661537826063,0.5083362813818177
2.110247833363246,1.9095158600807192,0.5254433392492935
2.12020383332856,2.1602164006233218,0.5444544790860234
2.1301598333520815,2.3893623501062393,0.5659615936214407
2.140115833375603,2.570378405749798,0.5897500852352998
2.1500728333485313,2.6512313649058346,0.6153433429517661
2.1600288333720528,2.5837176588177684,0.6417390024831294
2.1699848333373666,2.4290392166376114,0.6674624954046998
2.179940833360888,2.282704458832741,0.6916460099026784
2.189896833326202,2.2402910953760147,0.7143726154156389
2.1998528333497234,2.150146618187428,0.7366769536138975
2.2098098333808593,2.0221449279785157,0.7580859635581366
2.219765833346173,2.1807983073592188,0.7782184383909503
2.2297218333696947,2.1181895381212237,0.7999304663903143
2.2396778333350085,2.1184909620881083,0.8210191613583773
2.24963383335853,2.3344893009960654,0.8421108574267565
2.2595898333820514,2.3679173943400382,0.865353032962384
2.2695468333549798,2.4007196894288065,0.8889303863937242
2.2795028333785012,2.281736306101084,0.9128319516781459
2.289458833343815,2.0076259991526606,0.9355489182625436
2.2994148333673365,1.7423039111495018,0.9555368427573299
2.3093708333326504,1.473542490899563,0.9728832204363005
2.319326833356172,1.294674117565155,0.9875538095103564
2.3292828333796933,1.2549871645867825,1.0004435850552877
2.3392398333526216,1.3158566795289517,1.0129394922191037
2.349195833376143,1.4502027449011803,1.026040161351445
2.359151833341457,1.590756360590458,1.040478379829379
2.3691078333649784,1.6182663407921791,1.0563159501928345
2.3790638333302923,1.480217672288418,1.07242740982563
2.3890198333538137,1.164254092052579,1.0871644570057504
2.398976833326742,0.8646060707420111,1.0987569349687996
2.4089328333502635,0.9043604128807784,1.1073649530294438
2.418888833373785,1.1884401494264603,1.1163687653213568
2.428844833339099,1.7331883943080904,1.128200875407824
2.4388008333626203,2.1899117776751518,1.1454564991023226
2.448756833327934,2.6294145262241364,1.1672592606848968
2.45871383335907,2.6871844321489338,1.19344034120438
2.4686698333825916,1.9705583064258099,1.2201939494740612
2.4786258333479054,0.525675796866417,1.2398128279044855
2.488581833371427,-0.5740960049629211,1.2450464561504522
2.4985378333367407,-1.0777326227724553,1.2393307563449545
2.508493833360262,-1.2290645572543144,1.228600850327282
2.5184508333331905,-0.6199355444312096,1.2163630545639736
2.528406833356712,0.6843695220351219,1.2101909762690348
2.5383628333802335,1.650217719823122,1.217004559246514
2.5483188333455473,2.179686459302902,1.2334341268078333
2.558274833369069,2.5981746071577074,1.2551350852479224
2.5682308333343826,1.5068672347068788,1.2810025115466637
2.5781878333655186,2.11982851266861,1.2960063886495579
2.5881438333308324,2.2703449067473414,1.3171114012481577
2.598099833354354,-0.18252390637993812,1.3397149551931362
2.6080558333778754,0.14369547083973885,1.3378977471769242
2.618011833343189,0.3538033246994019,1.3393283792796205
2.6279678333667107,0.5806685677170754,1.3428508451886496
2.637924833339639,1.0827871021628381,1.3486325621016888
2.6478808333631605,1.3107504522800446,1.3594127905162907
2.6578368333284743,1.6178430023789407,1.372462621973726
2.667792833351996,1.6318279342353346,1.3885698669434647
2.6777488333755173,1.6686285553872586,1.4048163458950946
2.687704833340831,1.6409639163315297,1.4214292117346519
2.697661833371967,1.4175121316313744,1.4377682895006578
2.707617833337281,1.3119282276928426,1.4518810402340117
2.7175738333608024,1.308057809472084,1.46494259769978
2.727529833326116,1.122626228928566,1.4779656212055126
2.7374858333496377,1.1360274624824525,1.4891424879671311
2.747441833373159,1.7400265668332577,1.5004527774103276
2.7573988333460875,2.624713364839554,1.5177782218891809
2.7673545833677053,2.494901084303856,1.543909212027923
2.777310583333019,3.354691753685475,1.5687484471367137
2.7872665833565407,2.8084217709302903,1.6021477583153136
2.797222583380062,0.767190946340561,1.630108405532754
2.807178583345376,0.2354574340581894,1.6377465585679096
2.817135583376512,-0.2601003782451153,1.6400910082461582
2.8270915833418258,0.7508944639563561,1.6375014488893718
2.8370475833653472,3.2983973926305774,1.6449773541901833
2.847003583330661,4.572857685685158,1.6778161985168045
2.8569595833541825,4.094889906048775,1.7233435697430464
2.866915583377704,3.642854235470295,1.764112293743986
2.8768725833506323,2.339493494331837,1.8003841932679454
2.886828583374154,1.6102118012309075,1.8236761905525416
2.8967845833394676,1.5973103584349155,1.8397074591897444
2.906740583362989,-0.31467419609427455,1.8556102811558937
2.916696583328303,-1.9348337191343308,1.8524773848704938
2.9266525833518244,-3.0610045301914215,1.8332141803172823
2.9366095833247527,-3.4906649529933933,1.802735758293033
2.9465655833482742,-2.710442024767399,1.7679826979389253
2.9565215833717957,-1.2611298108100892,1.7409975370765873
2.9664775833371095,0.5273872768878937,1.7284417287239058
2.976433583360631,1.6697247621417046,1.7336923964650066
2.986389583325945,2.088413761854172,1.750316176138973
2.996346583357081,2.770105551481247,1.7711105120307797
3.0063025833806023,2.0425682289898397,1.798689682966484
3.016258583345916,-0.02157564103603363,1.8190254921834579
3.0262145833694376,-2.128287387192249,1.8188106851007957
3.0361705833347514,-3.366408112049103,1.7976214559477317
3.046126583358273,-3.294617167711258,1.7641054967049878
3.0560835833312012,-2.100975773781538,1.7313009936552777
3.0660395833547227,-0.7870513066649437,1.7103836788020905
3.075995583378244,0.45607711985707283,1.7025477959744217
3.085951583343558,1.1418356479704381,1.707088499763899
3.0959075833670795,0.6231694932281971,1.7184566155019505
3.1058635833323933,1.4617545041441917,1.724660890954915
3.115819583355915,2.976343571841717,1.7392141188325572
3.125776583328843,3.4718465664982796,1.7688495716968105
3.1357325833523646,3.3778537443280223,1.8034152761945303
3.145688583375886,3.0570395332574845,1.8370451881525123
3.1556445833412,1.1240153811872007,1.8674810736395868
3.1656005833647214,-1.2536010821163655,1.8786717708011251
3.1755575833376497,-3.0633784997463227,1.8661896648604295
3.185513583361171,-3.6381153595447544,1.8356906684449
3.195469583326485,-3.6596453922986987,1.7994695920514647
3.2054255833500065,-3.222672733962536,1.7630341624396586
3.215381583373528,-2.6031149196624757,1.7309492326245255
3.225337583338842,-2.5369694620370864,1.705032620574658
3.2352945833699778,-2.2016817842423917,1.6797720155621636
3.2452505833352916,-0.5088989657163621,1.6578520717946144
3.255206583358813,0.8583639487624168,1.6527854736799723
3.2651625833823346,1.346475624293089,1.661331345174041
3.2751185833476484,1.3467460580170156,1.674736856442799
3.28507458337117,1.767452639490366,1.6881450602280939
3.295031583344098,2.0326424342393876,1.7057435861116514
3.3049875833676197,2.049217828810215,1.7259805742347496
3.3149435833329335,1.2101666486263276,1.7463825868673046
3.324899583356455,0.07118298009037972,1.7584310060494932
3.3348555833799765,-0.7962957546114922,1.7591397038009473
3.3448115833452903,-0.877981503456831,1.7512117832956557
3.3547685833764262,-0.5956118582189084,1.7424697214383993
3.36472458334174,-0.50507941827178,1.7365398097986313
3.3746805833652616,-1.2291320925951004,1.7315112390984373
3.3846365833305754,-1.4142428071796895,1.7192740000271944
3.394592583354097,0.1086393664777279,1.7051937986056485
3.4045485833776183,2.8363059729337694,1.706275412140856
3.4145055833505467,4.388007026016712,1.734516510636574
3.424461583374068,5.055239528417587,1.778203508690809
3.434417583339382,4.645599387288094,1.8285334732603875
3.4443735833629034,3.5565408539772037,1.8747850608694991
3.4543295833282173,2.3465306183695795,1.9101939814883333
3.4642855833517388,0.9256747564673424,1.9335560403800147
3.474242583324667,0.4671909226477146,1.9427729839051004
3.4841985833481885,-1.2010734973847867,1.9474243367419701
3.49415458337171,-2.8797250574827196,1.935466448973756
3.504110583337024,-3.560488309264183,1.9067959064013449
3.5140665833605453,-2.192983758598566,1.8713476847105628
3.524022583325859,0.2948606134951115,1.8495143384860218
3.533979583356995,1.912448384910822,1.8524502656237734
3.5439355833805166,2.9776413613557815,1.871490601788929
3.5538915833458304,2.6192111349105835,1.9011359990793042
3.563847583369352,0.9475032895803452,1.9272128652000817
3.5738035833346657,-1.1821308575570584,1.9366462079182785
3.5837605833658017,-1.797035311460495,1.924875730932776
3.5937165833311155,-0.8433532691001893,1.9069844474342075
3.603672583354637,-1.3944052509963514,1.8985880222672091
3.6136285833781585,-0.8810312649607659,1.884705323555491
3.6235845833434723,0.1255889828503132,1.8759337763121011
3.633540583366994,-0.16421130403876305,1.877184140228313
3.643497583339922,-0.10324063226580621,1.8755490882784445
3.6534535833634436,0.5336955454945564,1.8745212245411778
3.6634095833287574,1.2307111331820488,1.8798346973736098
3.673365583352279,1.9270787031948566,1.8920876574445185
3.6833215833758004,2.269803016036749,1.911273653058854
3.6932775833411142,0.8618795871734619,1.9338718118077851
3.70323458337225,-1.9196483539044857,1.9424535468841067
3.713190583337564,-4.089475969076156,1.9233415279392188
3.7231465833610855,-3.326362578570843,1.882626705094906
3.7331025833263993,-3.670796617269516,1.8495094393780334
3.743058583349921,-3.9591245752573014,1.8129629881701554
3.7530145833734423,-2.226414483189583,1.7735459438057692
3.7629715833463706,-2.553902706205845,1.7513775348569234
3.7729277500184253,-3.4874127316474914,1.7259504538497266
3.7828837500419468,-3.51973029255867,1.691229772611415
3.7928397500072606,-2.582420746386051,1.6561873379407868
3.802795750030782,-1.5238737152516844,1.6304767569290248
3.8127527500037104,-1.224298199415207,1.6153035463875176
3.822708750027232,-0.3409268056601286,1.6031144334853424
3.8326647499925457,1.0298434149473905,1.5997201662200156
3.842620750016067,2.5052500712871555,1.6099732872834551
3.8525767500395887,3.283011614084244,1.6349155570521172
3.8625327500049025,2.6629114705324173,1.6676012205680648
3.8724897500360385,1.8890587913990022,1.6941158301630685
3.8824457500013523,1.446989553719759,1.7129232994247128
3.8924017500248738,0.9215061302483082,1.727329527455582
3.9023577500483952,-0.008972844779491425,1.7365040425100093
3.912313750013709,-0.2557906879484654,1.736414708867696
3.9222697500372306,-0.08344634547829628,1.7338680567724645
3.932226750010159,0.7713941442221404,1.733037181512796
3.9421827500336803,2.069333420097828,1.740717181630816
3.952138749998994,2.977278833985329,1.7613194650895327
3.9620947500225157,2.929111225605011,1.7909612532307206
3.972050750046037,1.9686981609463692,1.8201234846617411
3.9820077500189655,0.6136446712911129,1.8397258121969882
3.991963750042487,-0.6798725746572019,1.8458352585587963
4.001919750007801,-1.614775553047657,1.8390664472290914
4.011875750031322,-2.855546236038208,1.822989741784967
4.021831749996636,-5.1462496858835225,1.7945599235580185
4.0317877500201575,-6.613205580711365,1.7433238615643147
4.041744749993086,-5.67991979598999,1.6774761737762023
4.051700750016607,-2.9594676303863525,1.6209268921537259
4.061656750040129,0.07456091657280922,1.5914624323559883
4.071612750005443,2.2508080436289313,1.592204760838801
4.081568750028964,3.794502650499344,1.614613805774113
4.091524749994278,3.6520878660678866,1.6523918740308678
4.101481750025414,2.581797140836716,1.6887557130270172
4.111437750048935,1.1327369418740274,1.7144600854219152
4.121393750014249,-0.2342359507083893,1.7257376143759227
4.131349750037771,-0.879158840328455,1.7234055612451604
4.1413057500030845,-1.4758805000782014,1.714652655861345
4.151261750026606,-2.0012857170403007,1.6999587895678516
4.161218749999534,-1.6419515110552312,1.6800319877374594
4.171174750023056,-1.0302182945609093,1.6636847184547725
4.181130750046577,-0.24084301203489306,1.653427865089892
4.191086750011891,0.14547046624124052,1.6510300320704265
4.201042750035413,-0.6320938792079688,1.652478336035746
4.210999750008341,-2.605683016777039,1.646184577297584
4.220955750031862,-5.238549154400825,1.6202423971212623
4.230911749997176,-7.041003080606461,1.568087401921753
4.240867750020698,-6.569732117056847,1.4979871750856202
4.250823750044219,-4.269264986515045,1.4325789219736724
4.260779750009533,-3.6309712314605713,1.3900741199160132
4.270736750040669,-3.1028220623731615,1.3539205392513065
4.280692750005983,-0.7086075465381145,1.3230288429059442
4.290648750029504,-0.680956429168582,1.3159739461559432
4.300604749994818,-1.3740671731531622,1.3091943439707605
4.31056075001834,-1.919514306485653,1.2955141311625276
4.320516750041861,-2.5800263115763666,1.2764034466820067
4.330473750014789,-2.2011469101905825,1.2507141247674864
4.340429750038311,-1.0460891727358104,1.2287995060778547
4.350385750003625,-0.6976516916602851,1.218384642310382
4.360341750027146,-0.5745447787642479,1.2114388220518022
4.37029774999246,0.26775993838906287,1.205718654254354
4.380254750023596,0.8735213935375215,1.208384739969231
4.3902107500471175,0.9727993677556516,1.217081518983837
4.400166750012431,1.2933684343099594,1.2267667094554697
4.410122750035953,1.8868976604938508,1.2396434856178817
4.420078750001267,2.645528867840767,1.2584294386603092
4.430034750024788,1.8507609906792641,1.2847683241307586
4.439991749997716,-0.1416034832596779,1.3031963512648488
4.449947750021238,-2.728944661617279,1.3017865469821848
4.459903750044759,-3.321478399336338,1.2746171738669343
4.469859750010073,-2.2629049095511435,1.241548535038351
4.479815750033595,-1.5341993133723737,1.219019053705633
4.489772750006523,-1.2992630124092102,1.2037430311839175
4.4997287500300445,-1.2294520814716816,1.1908075686018107
4.509684749995358,-0.7126707766950131,1.1785671437213237
4.51964075001888,-1.2708893984556198,1.171471793451785
4.529596750042401,0.02590535804629326,1.1588188185708677
4.539552750007715,2.123009397983551,1.159076732314678
4.549509750038851,2.904186299443245,1.1802155369565022
4.559465750004165,2.9363901320099832,1.209129615653024
4.569421750027686,2.057743361592293,1.2383643158763837
4.579377749993,1.2282070630788804,1.2588512087130213
4.589333750016522,-0.3929249981045723,1.2710792382619238
4.599289750040043,-1.1872043403983117,1.2671672769715525
4.6092467500129715,-1.2017913892865182,1.2553462833863462
4.619202750036493,-1.0731821733713152,1.2433812482863418
4.629158750001807,-1.4739744539558888,1.2326966466054816
4.639114750025328,-2.4743095296621322,1.2180217569072267
4.64907075004885,-4.441525713801385,1.193387531171711
4.659027750021778,-6.729756376147271,1.1491632597596302
4.6689837500452995,-7.428882808685303,1.082161805120414
4.678939750010613,-6.880809252262116,1.0081998481348227
4.688895750034135,-5.2958606386184695,0.9396945110574542
4.698851749999449,-3.7032191357016564,0.8869689227230618
4.70880775002297,-2.274206115603447,0.8500996729209109
4.7187647499958985,-1.1822208315879108,0.827455402689414
4.72872075001942,-0.7317449788749218,0.8156852120623171
4.738676750042941,-0.4791785187274218,0.8083999590354267
4.748632750008255,-1.175589796677232,0.8036292577195974
4.758588750031777,-2.5846333327889446,0.7919250856762272
4.7685447499970905,-2.876528677046299,0.7661924763046315
4.778502125001978,-2.3342019103467466,0.7375498015549683
4.7884581250255,-1.7452232797443867,0.7143104872806522
4.798414125049021,0.3285798250883818,0.6969350442664668
4.808370125014335,2.0129962281882765,0.7002063849936495
4.818326125037856,0.8862901045382023,0.7202477754888407
4.828283125010785,-1.2864140483736992,0.7290725660357342
4.838239125034306,-3.058898655474186,0.7162650277398673
4.84819512499962,-4.5931311517953874,0.6858106328320679
4.8581511250231415,-5.391232818961144,0.6400814189767557
4.868107125046663,-4.381847276687623,0.5864063049043688
4.878063125011977,-2.9223410269618038,0.5427806335696564
4.888020125043113,-1.6160815286636354,0.5136828838732078
4.897976125008427,1.2699210995435715,0.49759317622988836
4.907932125031948,4.052500223815441,0.5102365107268145
4.917888124997262,5.65507790029049,0.5505832028145553
4.927844125020783,5.224737446308136,0.6068851585228633
4.937801124993712,2.9914706110954286,0.658907869134311
4.947757125017233,1.3070880487561227,0.6886909506087409
4.957713125040755,0.6520122731477023,0.7017043192529014
4.9676691250060685,0.5192937071621418,0.7081957534217441
4.97762512502959,0.35198440209031107,0.713365841582465
4.987581124994904,0.5589956436306238,0.7168701982774671
4.99753812502604,0.9248189433664084,0.7224361179185022
5.007494124991354,0.42005125477910044,0.7316436152865797
5.017450125014875,-1.2920231361687184,0.7358256455890407
5.027406125038397,-4.137978330552579,0.7229622632149547
5.03736212500371,-6.942944689393044,0.6817645510995038
5.047319125034846,-9.140513103604317,0.6126336506110419
5.05727512500016,-10.554830024242401,0.5216307024686068
5.067231125023682,-9.886131917238236,0.4165468144989842
5.077187125047203,-7.742855485081673,0.3181204848984238
5.087143125012517,-5.573004627227784,0.24103261595752073
5.0970991250360385,-3.0176839712262153,0.1855477817577556
5.107056125008967,-0.28167550764977933,0.15550070253794995
5.117012125032488,1.3300065028667452,0.15269634117716332
5.126968124997802,0.9167400647699834,0.1659378858735718
5.136924125021324,-0.2974798372015357,0.17506494997998484
5.146880125044845,-0.33291586440056564,0.1721032407138092
